order_id,order_date,customer_id,state,city,region,channel,category,product,quantity,unit_price,discount_pct,unit_cost,sales_amount,cost_amount,profit,payment_mode,year,month_num,month,quarter,year_month,gross_sales_before_discount,discount_amount,profit_margin
ORD112333,2025-03-16,CUST10052,Karnataka,Mangaluru,South,Online,Mobiles,5G Smartphone,3,32000.0,0.0,24500.0,98880.0,73500.0,25380.0,Credit Card,2025,3,Mar,Q1,2025-03,96000.0,0.0,0.2566747572815534
ORD113823,2025-03-16,CUST10217,Gujarat,Vadodara,West,Online,Mobiles,Budget Smartphone,2,14500.0,0.05,10800.0,28376.5,21600.0,6776.5,Credit Card,2025,3,Mar,Q1,2025-03,29000.0,1450.0,0.23880675911405563
ORD114062,2025-03-16,CUST10141,Maharashtra,Pune,West,Store,Accessories,Wireless Earbuds,2,4200.0,0.0,2700.0,8232.0,5400.0,2832.0,Credit Card,2025,3,Mar,Q1,2025-03,8400.0,0.0,0.34402332361516036
ORD114280,2025-03-16,CUST11164,Telangana,Warangal,South,Online,Laptops,Gaming Laptop,3,98000.0,0.05,79000.0,287679.0,237000.0,50679.0,Net Banking,2025,3,Mar,Q1,2025-03,294000.0,14700.0,0.17616510068513863
ORD114907,2025-03-16,CUST10629,Uttar Pradesh,Noida,North,Online,Accessories,Wireless Earbuds,1,4200.0,0.08,2700.0,3979.92,2700.0,1279.92,UPI,2025,3,Mar,Q1,2025-03,4200.0,336.0,0.32159440390761623
ORD100624,2025-03-17,CUST12758,West Bengal,Kolkata,East,Store,Laptops,Gaming Laptop,2,98000.0,0.05,79000.0,182476.0,158000.0,24476.0,UPI,2025,3,Mar,Q1,2025-03,196000.0,9800.0,0.13413270786295184
ORD101524,2025-03-17,CUST11090,Uttar Pradesh,Lucknow,North,Online,Monitors,24-inch Monitor,1,14500.0,0.02,10800.0,14636.3,10800.0,3836.3,Credit Card,2025,3,Mar,Q1,2025-03,14500.0,290.0,0.2621085930187274
ORD101567,2025-03-17,CUST12540,Delhi,New Delhi,North,Online,Monitors,27-inch Monitor,2,22500.0,0.08,16800.0,42642.0,33600.0,9042.0,Cash,2025,3,Mar,Q1,2025-03,45000.0,3600.0,0.21204446320529055
ORD101872,2025-03-17,CUST13147,Uttar Pradesh,Noida,North,Online,Laptops,Business Laptop 15,1,61000.0,0.05,47000.0,59688.5,47000.0,12688.5,Net Banking,2025,3,Mar,Q1,2025-03,61000.0,3050.0,0.21257863742596983
ORD103875,2025-03-17,CUST11617,Maharashtra,Pune,West,Online,Accessories,Smart Watch,1,7800.0,0.02,5000.0,7873.32,5000.0,2873.32,Net Banking,2025,3,Mar,Q1,2025-03,7800.0,156.0,0.36494388644180603
ORD104258,2025-03-17,CUST12639,Karnataka,Mysuru,South,Store,Monitors,24-inch Monitor,1,14500.0,0.02,10800.0,13925.8,10800.0,3125.8,Cash,2025,3,Mar,Q1,2025-03,14500.0,290.0,0.22446107225437678
ORD105129,2025-03-17,CUST12717,Uttar Pradesh,Lucknow,North,Store,Mobiles,5G Smartphone,1,32000.0,0.05,24500.0,29792.0,24500.0,5292.0,Credit Card,2025,3,Mar,Q1,2025-03,32000.0,1600.0,0.17763157894736842
ORD105848,2025-03-17,CUST11879,Delhi,New Delhi,North,Store,Laptops,Ultrabook 14,1,72000.0,0.0,56000.0,70560.0,56000.0,14560.0,Credit Card,2025,3,Mar,Q1,2025-03,72000.0,0.0,0.20634920634920634
ORD105980,2025-03-17,CUST12866,Karnataka,Mysuru,South,Online,Monitors,24-inch Monitor,1,14500.0,0.02,10800.0,14636.3,10800.0,3836.3,Cash,2025,3,Mar,Q1,2025-03,14500.0,290.0,0.2621085930187274
ORD106339,2025-03-17,CUST10600,Telangana,Hyderabad,South,Online,Mobiles,5G Smartphone,1,32000.0,0.05,24500.0,31312.0,24500.0,6812.0,Debit Card,2025,3,Mar,Q1,2025-03,32000.0,1600.0,0.21755237608584568
ORD106649,2025-03-17,CUST11557,Rajasthan,Jaipur,North,Online,Mobiles,Premium Smartphone,2,58000.0,0.02,44000.0,117090.4,88000.0,29090.4,Credit Card,2025,3,Mar,Q1,2025-03,116000.0,2320.0,0.24844393733388906
ORD107122,2025-03-17,CUST11512,Odisha,Cuttack,East,Online,Accessories,Bluetooth Speaker,1,6500.0,0.02,4100.0,6561.1,4100.0,2461.1,UPI,2025,3,Mar,Q1,2025-03,6500.0,130.0,0.37510478425873706
ORD107709,2025-03-17,CUST12818,Uttar Pradesh,Kanpur,North,Store,Mobiles,5G Smartphone,1,32000.0,0.1,24500.0,28224.0,24500.0,3724.0,UPI,2025,3,Mar,Q1,2025-03,32000.0,3200.0,0.13194444444444445
ORD110354,2025-03-17,CUST10428,Uttar Pradesh,Lucknow,North,Online,Monitors,24-inch Monitor,3,14500.0,0.08,10800.0,41220.6,32400.0,8820.6,UPI,2025,3,Mar,Q1,2025-03,43500.0,3480.0,0.213985240389514
ORD110944,2025-03-17,CUST12706,Rajasthan,Udaipur,North,Store,Accessories,Bluetooth Speaker,2,6500.0,0.0,4100.0,12740.0,8200.0,4540.0,UPI,2025,3,Mar,Q1,2025-03,13000.0,0.0,0.3563579277864992
ORD111630,2025-03-17,CUST12072,Tamil Nadu,Coimbatore,South,Online,Accessories,Wireless Earbuds,2,4200.0,0.0,2700.0,8652.0,5400.0,3252.0,UPI,2025,3,Mar,Q1,2025-03,8400.0,0.0,0.37586685159500693
ORD112606,2025-03-17,CUST10621,Tamil Nadu,Chennai,South,Store,Accessories,Bluetooth Speaker,1,6500.0,0.08,4100.0,5860.4,4100.0,1760.4,UPI,2025,3,Mar,Q1,2025-03,6500.0,520.0,0.300389051941847
ORD114796,2025-03-17,CUST11889,Rajasthan,Jaipur,North,Online,Laptops,Ultrabook 14,4,72000.0,0.05,56000.0,281808.0,224000.0,57808.0,Debit Card,2025,3,Mar,Q1,2025-03,288000.0,14400.0,0.20513257253165276
ORD100489,2025-03-18,CUST12410,Rajasthan,Udaipur,North,Store,Accessories,Smart Watch,4,7800.0,0.05,5000.0,29047.2,20000.0,9047.2,Debit Card,2025,3,Mar,Q1,2025-03,31200.0,1560.0,0.3114654768790107
ORD100849,2025-03-18,CUST10702,Maharashtra,Nagpur,West,Online,Accessories,Smart Watch,4,7800.0,0.05,5000.0,30529.2,20000.0,10529.2,Credit Card,2025,3,Mar,Q1,2025-03,31200.0,1560.0,0.34488948285575777
ORD102212,2025-03-18,CUST11615,Rajasthan,Udaipur,North,Online,Accessories,Wireless Earbuds,1,4200.0,0.08,2700.0,3979.92,2700.0,1279.92,UPI,2025,3,Mar,Q1,2025-03,4200.0,336.0,0.32159440390761623
ORD103448,2025-03-18,CUST12987,Tamil Nadu,Coimbatore,South,Online,Accessories,Wireless Earbuds,2,4200.0,0.02,2700.0,8478.96,5400.0,3078.96,Debit Card,2025,3,Mar,Q1,2025-03,8400.0,168.0,0.3631294404030683
ORD104232,2025-03-18,CUST10405,Odisha,Bhubaneswar,East,Store,Accessories,Wireless Earbuds,1,4200.0,0.05,2700.0,3910.2,2700.0,1210.2,Debit Card,2025,3,Mar,Q1,2025-03,4200.0,210.0,0.3094982353843793
ORD107376,2025-03-18,CUST12876,West Bengal,Durgapur,East,Store,Accessories,Bluetooth Speaker,2,6500.0,0.08,4100.0,11720.8,8200.0,3520.8,Debit Card,2025,3,Mar,Q1,2025-03,13000.0,1040.0,0.300389051941847
ORD108579,2025-03-18,CUST10723,Maharashtra,Mumbai,West,Online,Mobiles,Premium Smartphone,4,58000.0,0.05,44000.0,227012.0,176000.0,51012.0,UPI,2025,3,Mar,Q1,2025-03,232000.0,11600.0,0.22471058798653815
ORD108904,2025-03-18,CUST10434,Tamil Nadu,Chennai,South,Online,Tablets,Android Tablet,1,22000.0,0.05,16500.0,21527.0,16500.0,5027.0,Credit Card,2025,3,Mar,Q1,2025-03,22000.0,1100.0,0.2335206949412366
ORD109457,2025-03-18,CUST13157,Tamil Nadu,Madurai,South,Online,Accessories,Bluetooth Speaker,1,6500.0,0.05,4100.0,6360.25,4100.0,2260.25,Credit Card,2025,3,Mar,Q1,2025-03,6500.0,325.0,0.3553712511300656
ORD111220,2025-03-18,CUST11462,West Bengal,Durgapur,East,Store,Laptops,Ultrabook 14,3,72000.0,0.02,56000.0,207446.4,168000.0,39446.4,UPI,2025,3,Mar,Q1,2025-03,216000.0,4320.0,0.1901522513767412
ORD111237,2025-03-18,CUST10279,Uttar Pradesh,Lucknow,North,Store,Tablets,Pro Tablet,2,48000.0,0.0,36000.0,94080.0,72000.0,22080.0,Net Banking,2025,3,Mar,Q1,2025-03,96000.0,0.0,0.23469387755102042
ORD111603,2025-03-18,CUST12484,Delhi,New Delhi,North,Online,Accessories,Smart Watch,1,7800.0,0.1,5000.0,7230.6,5000.0,2230.6,Debit Card,2025,3,Mar,Q1,2025-03,7800.0,780.0,0.30849445412552207
ORD112394,2025-03-18,CUST12205,Uttar Pradesh,Lucknow,North,Online,Monitors,24-inch Monitor,1,14500.0,0.08,10800.0,13740.2,10800.0,2940.2,Net Banking,2025,3,Mar,Q1,2025-03,14500.0,1160.0,0.21398524038951397
ORD113417,2025-03-18,CUST10910,Maharashtra,Nagpur,West,Store,Accessories,Bluetooth Speaker,1,6500.0,0.08,4100.0,5860.4,4100.0,1760.4,Net Banking,2025,3,Mar,Q1,2025-03,6500.0,520.0,0.300389051941847
ORD114469,2025-03-18,CUST11718,Gujarat,Vadodara,West,Store,Printers,Ink Tank Printer,2,16500.0,0.08,12200.0,29752.8,24400.0,5352.8,Net Banking,2025,3,Mar,Q1,2025-03,33000.0,2640.0,0.17990911779731655
ORD100192,2025-03-19,CUST11300,Tamil Nadu,Madurai,South,Store,Mobiles,5G Smartphone,3,32000.0,0.05,24500.0,89376.0,73500.0,15876.0,Net Banking,2025,3,Mar,Q1,2025-03,96000.0,4800.0,0.17763157894736842
ORD102182,2025-03-19,CUST10559,Odisha,Cuttack,East,Store,Mobiles,Budget Smartphone,4,14500.0,0.1,10800.0,51156.0,43200.0,7956.0,UPI,2025,3,Mar,Q1,2025-03,58000.0,5800.0,0.15552427867698804
ORD102691,2025-03-19,CUST12759,Maharashtra,Mumbai,West,Online,Mobiles,5G Smartphone,4,32000.0,0.1,24500.0,118656.0,98000.0,20656.0,Net Banking,2025,3,Mar,Q1,2025-03,128000.0,12800.0,0.17408306364617043
ORD103169,2025-03-19,CUST12606,Maharashtra,Pune,West,Online,Laptops,Business Laptop 15,2,61000.0,0.05,47000.0,119377.0,94000.0,25377.0,UPI,2025,3,Mar,Q1,2025-03,122000.0,6100.0,0.21257863742596983
ORD103435,2025-03-19,CUST10548,Maharashtra,Nagpur,West,Online,Accessories,Wireless Earbuds,1,4200.0,0.08,2700.0,3979.92,2700.0,1279.92,UPI,2025,3,Mar,Q1,2025-03,4200.0,336.0,0.32159440390761623
ORD103809,2025-03-19,CUST12995,Gujarat,Surat,West,Store,Accessories,Wireless Earbuds,3,4200.0,0.02,2700.0,12101.04,8100.0,4001.04,UPI,2025,3,Mar,Q1,2025-03,12600.0,252.0,0.3306360445052656
ORD104209,2025-03-19,CUST12446,Delhi,New Delhi,North,Online,Laptops,Ultrabook 14,2,72000.0,0.02,56000.0,145353.6,112000.0,33353.6,Debit Card,2025,3,Mar,Q1,2025-03,144000.0,2880.0,0.2294652488827246
ORD104588,2025-03-19,CUST12300,Maharashtra,Nagpur,West,Store,Mobiles,5G Smartphone,1,32000.0,0.02,24500.0,30732.8,24500.0,6232.8,Credit Card,2025,3,Mar,Q1,2025-03,32000.0,640.0,0.2028061224489796
ORD104913,2025-03-19,CUST10830,West Bengal,Durgapur,East,Online,Laptops,Gaming Laptop,1,98000.0,0.05,79000.0,95893.0,79000.0,16893.0,Credit Card,2025,3,Mar,Q1,2025-03,98000.0,4900.0,0.17616510068513863
ORD105334,2025-03-19,CUST11306,Gujarat,Surat,West,Store,Mobiles,Premium Smartphone,1,58000.0,0.05,44000.0,53998.0,44000.0,9998.0,Debit Card,2025,3,Mar,Q1,2025-03,58000.0,2900.0,0.18515500574095337
ORD105967,2025-03-19,CUST12737,Uttar Pradesh,Kanpur,North,Online,Accessories,Wireless Earbuds,1,4200.0,0.05,2700.0,4109.7,2700.0,1409.7,UPI,2025,3,Mar,Q1,2025-03,4200.0,210.0,0.34301773852105993
ORD106108,2025-03-19,CUST12908,Karnataka,Mysuru,South,Online,Mobiles,Budget Smartphone,1,14500.0,0.1,10800.0,13441.5,10800.0,2641.5,Debit Card,2025,3,Mar,Q1,2025-03,14500.0,1450.0,0.19651824573150317
ORD107868,2025-03-19,CUST11989,Karnataka,Mangaluru,South,Online,Accessories,Smart Watch,2,7800.0,0.1,5000.0,14461.2,10000.0,4461.2,Credit Card,2025,3,Mar,Q1,2025-03,15600.0,1560.0,0.30849445412552207
ORD108386,2025-03-19,CUST12280,West Bengal,Kolkata,East,Store,Laptops,Gaming Laptop,1,98000.0,0.02,79000.0,94119.2,79000.0,15119.2,Credit Card,2025,3,Mar,Q1,2025-03,98000.0,1960.0,0.16063884945898393
ORD110196,2025-03-19,CUST12801,Karnataka,Mangaluru,South,Store,Mobiles,Budget Smartphone,1,14500.0,0.1,10800.0,12789.0,10800.0,1989.0,Credit Card,2025,3,Mar,Q1,2025-03,14500.0,1450.0,0.15552427867698804
ORD111075,2025-03-19,CUST11313,Telangana,Hyderabad,South,Store,Tablets,Android Tablet,3,22000.0,0.1,16500.0,58212.0,49500.0,8712.0,UPI,2025,3,Mar,Q1,2025-03,66000.0,6600.0,0.14965986394557823
ORD111594,2025-03-19,CUST10927,Gujarat,Surat,West,Store,Accessories,Wireless Earbuds,1,4200.0,0.05,2700.0,3910.2,2700.0,1210.2,Debit Card,2025,3,Mar,Q1,2025-03,4200.0,210.0,0.3094982353843793
ORD111740,2025-03-19,CUST12827,Uttar Pradesh,Lucknow,North,Store,Accessories,Smart Watch,2,7800.0,0.0,5000.0,15288.0,10000.0,5288.0,Credit Card,2025,3,Mar,Q1,2025-03,15600.0,0.0,0.3458922030350602
ORD111753,2025-03-19,CUST11280,Karnataka,Mysuru,South,Store,Accessories,Wireless Earbuds,3,4200.0,0.02,2700.0,12101.04,8100.0,4001.04,UPI,2025,3,Mar,Q1,2025-03,12600.0,252.0,0.3306360445052656
ORD111938,2025-03-19,CUST12625,Gujarat,Vadodara,West,Store,Mobiles,5G Smartphone,2,32000.0,0.1,24500.0,56448.0,49000.0,7448.0,Net Banking,2025,3,Mar,Q1,2025-03,64000.0,6400.0,0.13194444444444445
ORD112187,2025-03-19,CUST11054,Tamil Nadu,Coimbatore,South,Store,Accessories,Wireless Earbuds,4,4200.0,0.02,2700.0,16134.72,10800.0,5334.72,UPI,2025,3,Mar,Q1,2025-03,16800.0,336.0,0.3306360445052657
ORD112943,2025-03-19,CUST12791,Telangana,Warangal,South,Store,Monitors,27-inch Monitor,3,22500.0,0.15,16800.0,56227.5,50400.0,5827.5,Debit Card,2025,3,Mar,Q1,2025-03,67500.0,10125.0,0.10364145658263306
ORD113147,2025-03-19,CUST12387,Uttar Pradesh,Kanpur,North,Store,Accessories,Wireless Earbuds,5,4200.0,0.1,2700.0,18522.0,13500.0,5022.0,UPI,2025,3,Mar,Q1,2025-03,21000.0,2100.0,0.27113702623906705
ORD113840,2025-03-19,CUST11961,Rajasthan,Jaipur,North,Online,Monitors,27-inch Monitor,2,22500.0,0.05,16800.0,44032.5,33600.0,10432.5,UPI,2025,3,Mar,Q1,2025-03,45000.0,2250.0,0.23692726963038666
ORD114409,2025-03-19,CUST12533,Maharashtra,Pune,West,Store,Tablets,Pro Tablet,2,48000.0,0.05,36000.0,89376.0,72000.0,17376.0,UPI,2025,3,Mar,Q1,2025-03,96000.0,4800.0,0.19441460794844254
ORD101180,2025-03-20,CUST10224,Maharashtra,Mumbai,West,Online,Mobiles,Budget Smartphone,1,14500.0,0.08,10800.0,13740.2,10800.0,2940.2,UPI,2025,3,Mar,Q1,2025-03,14500.0,1160.0,0.21398524038951397
ORD101757,2025-03-20,CUST12136,West Bengal,Kolkata,East,Online,Mobiles,Budget Smartphone,3,14500.0,0.05,10800.0,42564.75,32400.0,10164.75,Credit Card,2025,3,Mar,Q1,2025-03,43500.0,2175.0,0.23880675911405563
ORD101951,2025-03-20,CUST12515,Gujarat,Surat,West,Store,Accessories,Bluetooth Speaker,1,6500.0,0.05,4100.0,6051.5,4100.0,1951.5,Net Banking,2025,3,Mar,Q1,2025-03,6500.0,325.0,0.32248202924894653
ORD103224,2025-03-20,CUST11836,Odisha,Cuttack,East,Online,Laptops,Business Laptop 15,2,61000.0,0.08,47000.0,115607.2,94000.0,21607.2,Net Banking,2025,3,Mar,Q1,2025-03,122000.0,9760.0,0.1869018538637732
ORD103894,2025-03-20,CUST12073,West Bengal,Durgapur,East,Online,Mobiles,5G Smartphone,2,32000.0,0.08,24500.0,60646.4,49000.0,11646.4,UPI,2025,3,Mar,Q1,2025-03,64000.0,5120.0,0.19203777965386237
ORD104350,2025-03-20,CUST10816,Maharashtra,Mumbai,West,Store,Tablets,Android Tablet,2,22000.0,0.02,16500.0,42257.6,33000.0,9257.6,Debit Card,2025,3,Mar,Q1,2025-03,44000.0,880.0,0.21907538525614328
ORD104979,2025-03-20,CUST10970,Tamil Nadu,Coimbatore,South,Online,Accessories,Smart Watch,2,7800.0,0.08,5000.0,14782.56,10000.0,4782.56,UPI,2025,3,Mar,Q1,2025-03,15600.0,1248.0,0.32352718338366293
ORD105608,2025-03-20,CUST11278,Rajasthan,Udaipur,North,Store,Mobiles,Budget Smartphone,1,14500.0,0.05,10800.0,13499.5,10800.0,2699.5,Debit Card,2025,3,Mar,Q1,2025-03,14500.0,725.0,0.19997036927293604
ORD106382,2025-03-20,CUST11558,Tamil Nadu,Chennai,South,Online,Monitors,27-inch Monitor,1,22500.0,0.0,16800.0,23175.0,16800.0,6375.0,UPI,2025,3,Mar,Q1,2025-03,22500.0,0.0,0.2750809061488673
ORD107072,2025-03-20,CUST12003,Gujarat,Ahmedabad,West,Online,Tablets,Android Tablet,1,22000.0,0.1,16500.0,20394.0,16500.0,3894.0,Credit Card,2025,3,Mar,Q1,2025-03,22000.0,2200.0,0.19093851132686085
ORD107454,2025-03-20,CUST12874,Uttar Pradesh,Noida,North,Store,Printers,Ink Tank Printer,2,16500.0,0.05,12200.0,30723.0,24400.0,6323.0,Debit Card,2025,3,Mar,Q1,2025-03,33000.0,1650.0,0.20580672460371707
ORD107687,2025-03-20,CUST10118,Rajasthan,Udaipur,North,Store,Mobiles,5G Smartphone,2,32000.0,0.0,24500.0,62720.0,49000.0,13720.0,Net Banking,2025,3,Mar,Q1,2025-03,64000.0,0.0,0.21875
ORD107887,2025-03-20,CUST10845,Gujarat,Surat,West,Online,Mobiles,Budget Smartphone,2,14500.0,0.05,10800.0,28376.5,21600.0,6776.5,Cash,2025,3,Mar,Q1,2025-03,29000.0,1450.0,0.23880675911405563
ORD109666,2025-03-20,CUST10349,Maharashtra,Mumbai,West,Store,Accessories,Wireless Earbuds,3,4200.0,0.08,2700.0,11360.16,8100.0,3260.16,UPI,2025,3,Mar,Q1,2025-03,12600.0,1008.0,0.2869818734947395
ORD110381,2025-03-20,CUST11842,Karnataka,Mangaluru,South,Store,Accessories,Smart Watch,1,7800.0,0.08,5000.0,7032.48,5000.0,2032.48,UPI,2025,3,Mar,Q1,2025-03,7800.0,624.0,0.28901326416854367
ORD110574,2025-03-20,CUST12836,Tamil Nadu,Coimbatore,South,Online,Accessories,Bluetooth Speaker,2,6500.0,0.08,4100.0,12318.8,8200.0,4118.8,Credit Card,2025,3,Mar,Q1,2025-03,13000.0,1040.0,0.33435074844952434
ORD110579,2025-03-20,CUST12521,Odisha,Bhubaneswar,East,Online,Accessories,Wireless Earbuds,2,4200.0,0.0,2700.0,8652.0,5400.0,3252.0,Debit Card,2025,3,Mar,Q1,2025-03,8400.0,0.0,0.37586685159500693
ORD111251,2025-03-20,CUST12835,Rajasthan,Udaipur,North,Online,Monitors,24-inch Monitor,4,14500.0,0.05,10800.0,56753.0,43200.0,13553.0,Net Banking,2025,3,Mar,Q1,2025-03,58000.0,2900.0,0.23880675911405563
ORD112648,2025-03-20,CUST12693,Maharashtra,Nagpur,West,Store,Mobiles,Budget Smartphone,1,14500.0,0.1,10800.0,12789.0,10800.0,1989.0,UPI,2025,3,Mar,Q1,2025-03,14500.0,1450.0,0.15552427867698804
ORD113262,2025-03-20,CUST11888,Gujarat,Ahmedabad,West,Store,Accessories,Smart Watch,1,7800.0,0.15,5000.0,6497.4,5000.0,1497.4,Credit Card,2025,3,Mar,Q1,2025-03,7800.0,1170.0,0.23046141533536493
ORD113777,2025-03-20,CUST10871,Karnataka,Mysuru,South,Online,Laptops,Gaming Laptop,2,98000.0,0.02,79000.0,197842.4,158000.0,39842.4,Cash,2025,3,Mar,Q1,2025-03,196000.0,3920.0,0.20138453637845075
ORD102123,2025-03-21,CUST11156,Uttar Pradesh,Noida,North,Online,Printers,Laser Printer,1,28000.0,0.1,21400.0,25956.0,21400.0,4556.0,UPI,2025,3,Mar,Q1,2025-03,28000.0,2800.0,0.17552781630451533
ORD103424,2025-03-21,CUST11956,Karnataka,Bengaluru,South,Store,Printers,Laser Printer,4,28000.0,0.08,21400.0,100979.2,85600.0,15379.2,Credit Card,2025,3,Mar,Q1,2025-03,112000.0,8960.0,0.15230067182152365
ORD103612,2025-03-21,CUST11069,Maharashtra,Nagpur,West,Store,Mobiles,Premium Smartphone,2,58000.0,0.02,44000.0,111406.4,88000.0,23406.4,UPI,2025,3,Mar,Q1,2025-03,116000.0,2320.0,0.21009924025908747
ORD105604,2025-03-21,CUST12497,Karnataka,Bengaluru,South,Online,Accessories,Wireless Earbuds,1,4200.0,0.08,2700.0,3979.92,2700.0,1279.92,UPI,2025,3,Mar,Q1,2025-03,4200.0,336.0,0.32159440390761623
ORD105644,2025-03-21,CUST12377,Tamil Nadu,Chennai,South,Online,Laptops,Gaming Laptop,1,98000.0,0.02,79000.0,98921.2,79000.0,19921.2,UPI,2025,3,Mar,Q1,2025-03,98000.0,1960.0,0.20138453637845075
ORD106157,2025-03-21,CUST12817,Tamil Nadu,Chennai,South,Store,Laptops,Ultrabook 14,2,72000.0,0.0,56000.0,141120.0,112000.0,29120.0,UPI,2025,3,Mar,Q1,2025-03,144000.0,0.0,0.20634920634920634
ORD106987,2025-03-21,CUST11027,Rajasthan,Udaipur,North,Online,Monitors,24-inch Monitor,4,14500.0,0.05,10800.0,56753.0,43200.0,13553.0,Credit Card,2025,3,Mar,Q1,2025-03,58000.0,2900.0,0.23880675911405563
ORD107033,2025-03-21,CUST10425,Karnataka,Bengaluru,South,Online,Laptops,Ultrabook 14,3,72000.0,0.08,56000.0,204681.6,168000.0,36681.6,Credit Card,2025,3,Mar,Q1,2025-03,216000.0,17280.0,0.179212982505511
ORD107042,2025-03-21,CUST10851,Delhi,New Delhi,North,Store,Laptops,Ultrabook 14,1,72000.0,0.05,56000.0,67032.0,56000.0,11032.0,Debit Card,2025,3,Mar,Q1,2025-03,72000.0,3600.0,0.164578111946533
ORD108226,2025-03-21,CUST11631,Karnataka,Bengaluru,South,Store,Laptops,Gaming Laptop,2,98000.0,0.05,79000.0,182476.0,158000.0,24476.0,Debit Card,2025,3,Mar,Q1,2025-03,196000.0,9800.0,0.13413270786295184
ORD110051,2025-03-21,CUST10662,Maharashtra,Pune,West,Online,Accessories,Wireless Earbuds,2,4200.0,0.08,2700.0,7959.84,5400.0,2559.84,UPI,2025,3,Mar,Q1,2025-03,8400.0,672.0,0.32159440390761623
ORD110434,2025-03-21,CUST10631,Gujarat,Ahmedabad,West,Online,Mobiles,5G Smartphone,3,32000.0,0.05,24500.0,93936.0,73500.0,20436.0,Debit Card,2025,3,Mar,Q1,2025-03,96000.0,4800.0,0.21755237608584568
ORD111511,2025-03-21,CUST12946,Delhi,New Delhi,North,Online,Laptops,Gaming Laptop,1,98000.0,0.08,79000.0,92864.8,79000.0,13864.8,Net Banking,2025,3,Mar,Q1,2025-03,98000.0,7840.0,0.14930091918574098
ORD113212,2025-03-21,CUST10282,Tamil Nadu,Madurai,South,Online,Laptops,Ultrabook 14,3,72000.0,0.02,56000.0,218030.4,168000.0,50030.4,Net Banking,2025,3,Mar,Q1,2025-03,216000.0,4320.0,0.22946524888272463
ORD100955,2025-03-22,CUST11356,Maharashtra,Nagpur,West,Online,Tablets,Android Tablet,2,22000.0,0.08,16500.0,41694.4,33000.0,8694.4,Debit Card,2025,3,Mar,Q1,2025-03,44000.0,3520.0,0.2085268045588856
ORD101304,2025-03-22,CUST10512,Uttar Pradesh,Lucknow,North,Store,Laptops,Gaming Laptop,1,98000.0,0.0,79000.0,96040.0,79000.0,17040.0,Debit Card,2025,3,Mar,Q1,2025-03,98000.0,0.0,0.17742607246980424
ORD101661,2025-03-22,CUST11893,Rajasthan,Jaipur,North,Online,Accessories,Wireless Earbuds,1,4200.0,0.0,2700.0,4326.0,2700.0,1626.0,Credit Card,2025,3,Mar,Q1,2025-03,4200.0,0.0,0.37586685159500693
ORD102143,2025-03-22,CUST10043,Maharashtra,Mumbai,West,Online,Laptops,Ultrabook 14,5,72000.0,0.0,56000.0,370800.0,280000.0,90800.0,UPI,2025,3,Mar,Q1,2025-03,360000.0,0.0,0.24487594390507011
ORD102493,2025-03-22,CUST11279,Maharashtra,Mumbai,West,Online,Tablets,Pro Tablet,3,48000.0,0.0,36000.0,148320.0,108000.0,40320.0,Debit Card,2025,3,Mar,Q1,2025-03,144000.0,0.0,0.27184466019417475
ORD102970,2025-03-22,CUST11202,Gujarat,Vadodara,West,Online,Printers,Laser Printer,2,28000.0,0.0,21400.0,57680.0,42800.0,14880.0,Credit Card,2025,3,Mar,Q1,2025-03,56000.0,0.0,0.2579750346740638
ORD103601,2025-03-22,CUST12879,Maharashtra,Nagpur,West,Store,Monitors,24-inch Monitor,2,14500.0,0.0,10800.0,28420.0,21600.0,6820.0,Credit Card,2025,3,Mar,Q1,2025-03,29000.0,0.0,0.23997185080928923
ORD103863,2025-03-22,CUST11707,Karnataka,Bengaluru,South,Store,Monitors,24-inch Monitor,1,14500.0,0.02,10800.0,13925.8,10800.0,3125.8,UPI,2025,3,Mar,Q1,2025-03,14500.0,290.0,0.22446107225437678
ORD104585,2025-03-22,CUST10036,Uttar Pradesh,Noida,North,Store,Monitors,24-inch Monitor,1,14500.0,0.08,10800.0,13073.2,10800.0,2273.2,Net Banking,2025,3,Mar,Q1,2025-03,14500.0,1160.0,0.1738824465318361
ORD105678,2025-03-22,CUST10684,Gujarat,Ahmedabad,West,Store,Printers,Ink Tank Printer,2,16500.0,0.0,12200.0,32340.0,24400.0,7940.0,UPI,2025,3,Mar,Q1,2025-03,33000.0,0.0,0.24551638837353124
ORD105787,2025-03-22,CUST10952,Odisha,Cuttack,East,Online,Mobiles,Budget Smartphone,1,14500.0,0.0,10800.0,14935.0,10800.0,4135.0,Credit Card,2025,3,Mar,Q1,2025-03,14500.0,0.0,0.27686642115835286
ORD105979,2025-03-22,CUST11004,West Bengal,Kolkata,East,Store,Printers,Ink Tank Printer,2,16500.0,0.02,12200.0,31693.2,24400.0,7293.2,Credit Card,2025,3,Mar,Q1,2025-03,33000.0,660.0,0.23011876364646042
ORD106155,2025-03-22,CUST10136,Gujarat,Ahmedabad,West,Store,Accessories,Smart Watch,3,7800.0,0.15,5000.0,19492.2,15000.0,4492.2,UPI,2025,3,Mar,Q1,2025-03,23400.0,3510.0,0.2304614153353649
ORD106434,2025-03-22,CUST11228,Uttar Pradesh,Lucknow,North,Online,Mobiles,5G Smartphone,1,32000.0,0.0,24500.0,32960.0,24500.0,8460.0,Credit Card,2025,3,Mar,Q1,2025-03,32000.0,0.0,0.2566747572815534
