customer_id,sales,profit,orders
CUST12722,214778.15,64678.15,4
CUST12649,214704.5,43604.5,5
CUST12874,214619.2,58119.2,5
CUST12402,214584.78,29984.78,3
CUST11053,213696.16,43496.16,3
CUST11193,213581.3,64381.3,2
CUST10931,213358.45,51758.45,7
CUST11084,213256.2,59156.200000000004,6
CUST13114,213085.51,49585.51,5
CUST10869,212891.36,54691.36,5
CUST10570,212610.53999999998,40110.54,4
CUST12313,212608.96000000002,53608.96,3
CUST12028,212499.9,59399.9,6
CUST12724,212462.91999999998,40862.92,6
CUST12606,212447.63999999998,42347.64,5
CUST10613,212128.08000000002,50528.08,6
CUST11959,212044.71,31244.710000000003,5
CUST10920,211959.85,37159.85,3
CUST11021,211894.82,52894.82,5
CUST11549,211696.52000000002,61596.520000000004,4
CUST12802,211687.45,42187.450000000004,6
CUST12973,211660.55,43360.55,5
CUST10080,211484.13999999998,41284.14,6
CUST13038,211460.13999999998,50960.14,4
CUST11610,211421.91999999998,28921.920000000002,3
CUST12511,211395.54,42295.54,6
CUST12308,211371.92,36671.92,7
CUST13188,211148.4,45048.4,5
CUST13178,211097.4,38197.4,4
CUST11510,210980.06,28380.059999999998,4
CUST10378,210942.38,49042.38,5
CUST13013,210865.52,54565.52,5
CUST11642,210678.37,55378.369999999995,6
CUST11030,210616.71000000002,65416.71,4
CUST10824,210479.7,34779.7,5
CUST10872,210394.09,57094.090000000004,4
CUST12990,210382.47999999998,56482.479999999996,3
CUST10796,210213.08000000002,40113.08,5
CUST10579,209988.7,31488.7,4
CUST13022,209725.74,42225.74,5
CUST12666,209477.6,56277.600000000006,4
CUST11025,209039.34,47139.340000000004,5
CUST12809,208872.59999999998,39672.600000000006,3
CUST12300,208772.7,52672.7,7
CUST12994,208606.97,44506.97,6
CUST12731,208557.92,57357.92,8
CUST11201,208551.47,43951.47,7
CUST10577,208465.0,52165.0,4
CUST12106,208393.76,58593.76,5
CUST11149,208380.31,55580.31,3
CUST13194,208165.38,61465.38,8
CUST10249,208148.97999999998,53748.979999999996,6
CUST11924,208108.43000000002,57108.43,5
CUST12615,208073.6,25573.6,2
CUST10651,207873.68,35773.68,2
CUST11953,207791.42,41491.42,5
CUST11927,207550.22,45350.22,3
CUST11809,207446.4,39446.4,1
CUST12980,207331.32,54531.32000000001,5
CUST11836,207310.8,46510.8,5
CUST12290,207109.09999999998,61109.1,2
CUST11895,207013.39,44413.39,6
CUST10270,207000.11,41000.11,3
CUST11633,206937.47,48937.47,4
CUST11685,206886.56,44986.56,5
CUST11572,206766.58000000002,55166.58,7
CUST10980,206641.43,49941.42999999999,4
CUST10435,206640.44,52040.44,5
CUST10001,206609.76,46809.76,5
CUST10863,206592.77000000002,41792.770000000004,5
CUST10567,206579.3,39379.3,4
CUST11623,206571.19,54571.19,8
CUST12145,206525.2,44525.2,3
CUST11248,206502.21,44102.21,5
CUST12414,206477.77,50377.77,6
CUST12929,206456.09,51056.090000000004,8
CUST13068,206010.0,47210.0,6
CUST10494,205817.41,51017.41,6
CUST11540,205786.04,44186.03999999999,5
CUST11472,205453.9,52753.9,8
CUST12878,205446.5,43146.5,6
CUST11483,205389.72,39589.72,5
CUST11145,205358.08000000002,45458.08,5
CUST10496,205232.76,40832.76,5
CUST10238,205202.21999999997,54302.22,6
CUST10815,204889.9,55989.9,6
CUST11144,204586.2,41386.2,4
CUST10460,204533.28,26533.28,2
CUST11721,204366.01,61966.009999999995,4
CUST10649,204343.07,39943.07,6
CUST12004,204218.1,40718.1,3
CUST10345,204187.53999999998,53687.54,6
CUST11739,204181.7,48581.7,6
CUST13004,204161.68000000002,61561.68,5
CUST12632,204154.24,54154.24,2
CUST11762,203943.88,57643.880000000005,4
CUST12656,203910.56,44410.56,3
CUST11190,203657.25999999998,50057.26,8
CUST13036,203416.15,35716.15,5
CUST11139,203267.9,58667.9,5
CUST10656,203092.63999999998,57992.64,3
CUST12517,203078.43999999997,40878.44,5
CUST12161,202829.94,50629.94,6
CUST10135,202817.05,48017.05,3
CUST10311,202710.26,44810.26,7
CUST11015,202562.28,48762.28,7
CUST11877,202547.11,42447.11,6
CUST13191,202532.93,41032.93,2
CUST10364,202528.9,47928.9,4
CUST11937,202508.52999999997,44208.53,4
CUST11579,202345.14,54345.14,6
CUST11691,202227.59999999998,49027.6,4
CUST10273,202215.53,47015.53,4
CUST10002,201926.92,52126.92,6
CUST12039,201919.7,39919.7,4
CUST12388,201753.6,47953.6,4
CUST13184,201668.88,50068.880000000005,7
CUST10138,201641.04,46141.03999999999,3
CUST12962,201593.25,57593.25,2
CUST10186,201443.91,44343.91,6
CUST10997,201337.55,43837.55,6
CUST10082,201235.16,39135.16,3
CUST12465,200689.28,39589.28,5
CUST12333,200582.35,48682.35,5
CUST12171,200563.02999999997,52463.03,5
CUST11611,200450.5,48150.5,5
CUST13112,200315.01,33415.01,4
CUST12668,200212.33000000002,40012.33,4
CUST12867,200149.63,41949.630000000005,7
CUST11541,199830.82,44830.81999999999,4
CUST10044,199783.0,48583.0,5
CUST12453,199614.0,51114.0,2
CUST10152,199535.65000000002,53435.649999999994,7
CUST10392,199498.54,50098.54,6
CUST12141,199429.47999999998,44129.48,6
CUST10550,199421.24,45021.24,7
CUST12951,199144.8,40344.8,3
CUST11012,199104.25,48104.25,6
CUST11783,199062.75,41962.75,6
CUST12148,199047.95,55447.95,5
CUST12637,198763.53,46063.53,5
CUST11199,198460.4,42660.4,3
CUST11960,198400.41999999998,38000.42,4
CUST12371,198192.38,34892.380000000005,7
CUST11214,198061.53,42161.53,4
CUST12870,197839.26,38539.26,4
CUST10934,197722.56,51222.56,3
CUST10935,197584.52,48984.520000000004,6
CUST12795,197431.43000000002,61031.42999999999,5
CUST10733,197410.75,52710.75,4
CUST10416,197124.7,47124.7,4
CUST12254,197089.8,41289.8,4
CUST11470,196901.39,57301.39,6
CUST10529,196691.56,44191.56,8
CUST11869,196638.52,43838.52,6
CUST10586,196524.32,25724.32,3
CUST10900,196519.3,38119.3,4
CUST11724,196232.95,33032.95,4
CUST12979,196231.48,44431.48,6
CUST12071,196071.36,52071.36,5
CUST11999,195998.03999999998,42298.04,3
CUST13071,195818.4,31818.4,3
CUST10835,195715.24,47315.24,4
CUST13108,195634.55,50234.55,6
CUST11743,195616.22999999998,53016.229999999996,7
CUST11348,195432.2,40632.2,3
CUST10709,195246.8,54546.8,6
CUST13033,195238.64,52738.64,5
CUST11708,195228.26,40528.259999999995,4
CUST12373,195037.39,53737.39,6
CUST10092,194883.47,50883.47,5
CUST10332,194796.25,45496.25,7
CUST12353,194774.72,36374.72,5
CUST11925,194463.5,39563.5,6
CUST10377,194211.58,38511.58,5
CUST10856,194209.86,53009.86,4
CUST11792,194118.5,39218.5,5
CUST10482,193936.0,41436.0,4
CUST10790,193730.64,58030.64,4
CUST10772,193669.46000000002,48669.46,4
CUST10511,193661.63,47061.63,5
CUST10606,193289.71000000002,38189.71,4
CUST10087,193252.25,45452.25,3
CUST10406,193220.86,41120.86,6
CUST12541,193209.47,52309.47,4
CUST11390,193186.8,47786.8,3
CUST10914,193007.68,35307.68,7
CUST10337,192912.38,42412.380000000005,7
CUST12115,192801.54,33501.54,6
CUST11093,192515.45,51815.45,4
CUST12262,192470.04,49270.03999999999,4
CUST13199,192433.81,53533.81,7
CUST11501,192390.14,44890.14,5
CUST11667,192014.57,46614.57,7
CUST12687,191925.62,46625.619999999995,4
CUST12310,191868.4,54868.4,3
CUST11260,191840.46,44740.46,8
CUST10381,191825.2,37025.2,2
CUST12445,191718.43,48518.43,5
CUST11372,191497.6,66997.6,2
CUST12345,191455.6,63955.6,2
CUST12853,191393.09,46893.09,7
CUST10731,191042.84999999998,39542.850000000006,6
CUST11649,191021.0,48721.0,5
CUST13014,191013.98,49013.979999999996,5
CUST12941,190972.74,62772.74,3
CUST13176,190938.32,42038.32,4
CUST12548,190788.83,36588.83,6
CUST11256,190646.93,43046.93,9
CUST12276,190447.90000000002,54647.9,5
CUST10023,190324.53999999998,49324.54,4
CUST10147,190297.66,40497.66,5
CUST12975,190159.94,39159.94,7
CUST11069,189805.03,44305.03,5
CUST11864,189283.0,42783.0,6
CUST13061,189023.63,45723.63,4
CUST12914,188761.34,42461.34,6
CUST13001,188675.12,44575.119999999995,7
CUST12684,188120.80000000002,47920.799999999996,2
CUST10693,187722.94,40822.94,5
CUST11912,187352.6,42952.6,3
CUST12391,187265.27,41865.270000000004,4
CUST10862,187184.62,56884.619999999995,4
CUST12600,187172.5,40172.5,3
CUST10966,187095.1,39295.1,3
CUST11502,187036.59999999998,43436.6,4
CUST10440,186800.5,33800.5,5
CUST11301,186751.12,53651.12,8
CUST10911,186635.78,45335.78,6
CUST11373,186519.5,49919.5,4
CUST12306,186382.36000000002,54582.36,8
CUST11426,186304.93,56704.93,5
CUST12052,186217.26,42017.259999999995,4
CUST10400,186094.94,43694.94,4
CUST10540,185880.36000000002,60480.36,4
CUST11946,185778.49,59078.49,5
CUST12727,185762.2,39662.2,4
CUST10122,185295.74,41195.74,6
CUST12406,185239.6,33439.6,2
CUST11050,185225.74,44725.74,6
CUST12596,185136.11000000002,40036.11,3
CUST10986,184981.3,38081.3,5
CUST12643,184950.21999999997,37550.22,5
CUST12311,184791.94,43791.94,1
CUST11247,184676.84,33076.84,4
CUST10708,184635.03999999998,25635.04,2
CUST10374,184625.22,39825.22,4
CUST12182,184578.96000000002,40778.96,3
CUST13169,184562.4,46662.4,6
CUST10083,184538.8,42438.8,6
CUST11866,184225.3,32625.3,4
CUST12466,184136.51,25136.51,3
CUST12032,184062.19,43862.19,6
CUST11872,183895.82,45995.82,4
CUST13139,183876.87,43576.87,6
CUST12576,183808.14,49208.14,5
CUST13135,183540.28,53040.28,4
CUST10569,183376.15,40476.15,4
CUST11817,183368.66,36468.66,5
CUST10293,183329.06,49829.06,5
CUST11882,183176.8,49876.8,7
CUST11500,182871.08000000002,43171.08,6
CUST10760,182813.03999999998,50813.04,4
CUST11169,182455.61000000002,42955.61,4
CUST11883,182330.34,49530.340000000004,5
CUST11071,182171.24,40571.240000000005,4
CUST11938,181954.53,39154.53,8
CUST11558,181874.57,47174.57,5
CUST10713,181770.04,41370.04,5
CUST10562,181592.71,49392.71,8
CUST12422,181496.96000000002,45796.96,5
CUST13182,181412.11,45512.11,4
CUST11205,181378.17,39878.17,6
CUST12419,181358.69,42958.69,4
CUST11980,181229.1,33229.1,6
CUST10948,180619.3,40919.3,7
CUST10881,180246.76,47146.759999999995,6
CUST10210,180077.06999999998,34477.07,4
CUST12806,179977.91999999998,28977.920000000002,2
CUST10880,179943.91,42343.91,5
CUST11601,179749.65,53349.65,3
CUST11357,179734.58000000002,48334.58,4
CUST11391,179699.8,41899.8,5
CUST11440,179459.16,39659.16,6
CUST10179,179368.32,46668.32,4
CUST12773,178928.2,37528.2,3
CUST12359,178872.19,39372.19,6
CUST11376,178853.53,35653.53,4
CUST10847,178771.74,50271.740000000005,2
CUST11245,178677.72,42777.72,4
CUST12088,178634.99,37234.99,3
CUST12513,178581.65,35381.649999999994,3
CUST12107,178567.44,47767.44,5
CUST12705,178477.0,35177.0,5
CUST10278,178384.75,37484.75,5
CUST11744,178195.68000000002,33995.68,2
CUST11402,178088.08,37988.08,8
CUST10858,177952.32,37952.32,2
CUST12412,177546.68,44346.68,4
CUST11734,177507.01,19507.01,2
CUST11272,177479.96,41879.96,7
CUST11432,177462.65,40562.65,5
CUST11033,177415.44,41015.44,4
CUST11518,177412.97999999998,35512.979999999996,6
CUST10088,177405.48,31405.48,2
CUST11968,177341.77,43741.77,8
CUST13099,177185.31,50085.31,4
CUST11661,177046.51,41746.51,6
CUST12362,177010.34,45810.34,7
CUST10928,176531.07,50631.07,6
CUST13067,176529.36,39329.36,4
CUST10190,176483.3,41583.3,5
CUST12434,176439.42,44739.42,7
CUST11639,176350.27000000002,54450.270000000004,5
CUST12495,176295.38999999998,30095.39,3
CUST10254,176091.74,44991.740000000005,4
CUST12085,176086.05,40686.05,5
CUST12319,176007.5,42007.5,4
CUST12831,175966.34,45666.34,7
CUST11858,175751.6,32151.6,3
CUST11487,175464.68,33864.68,5
CUST12112,175428.96,53328.96,3
CUST11303,175332.61,38732.61,4
CUST10555,175250.1,35050.1,3
CUST13053,175175.02,42075.020000000004,6
CUST12920,175063.2,42563.2,3
CUST12617,175060.53999999998,46360.54,5
CUST12717,174867.0,37967.0,4
CUST10787,174860.0,33360.0,4
CUST11441,174723.47,45723.469999999994,4
CUST12086,174674.19,33574.189999999995,5
CUST11393,174595.4,45195.4,4
CUST10906,174374.32,34474.32,3
CUST10464,174164.04,48964.03999999999,4
CUST10036,174035.78999999998,34635.79,5
CUST11819,173895.63,40895.63,5
CUST11665,173847.52000000002,32847.52,4
CUST10777,173560.8,27860.800000000003,3
CUST10933,173410.8,32410.8,1
CUST12861,173357.66,53957.66,6
CUST11408,173336.22999999998,39336.229999999996,5
CUST10758,173276.36,22076.36,4
CUST12678,173244.88,38344.88,5
CUST10751,172970.6,41070.6,4
CUST10255,172959.87,37259.87,5
CUST12857,172760.66,39860.66,4
CUST10890,172663.4,46463.4,4
CUST11045,172652.48,38852.479999999996,5
CUST12934,172374.21000000002,38374.21,4
CUST11731,172304.02000000002,45204.02,4
CUST11265,172244.77000000002,37444.77,4
CUST12538,171883.85,46083.850000000006,4
CUST10653,171828.58000000002,36028.58,6
CUST11706,171826.15,28226.149999999998,4
CUST10201,171655.87,28855.87,2
CUST12911,171484.54,40284.54,4
CUST11229,171402.23,43902.229999999996,5
CUST12516,171401.11,38001.11,7
CUST12288,171343.66,46743.66,5
CUST10745,171331.39,31031.39,3
CUST10167,171325.42,50525.42,4
CUST12590,171307.89,46307.89,7
CUST10640,171184.9,37784.9,6
CUST12047,171127.40000000002,40527.4,4
CUST12109,170986.09,50586.09,3
CUST10056,170892.87,40592.869999999995,6
CUST11257,170859.7,44859.7,2
CUST12289,170775.03,38775.03,5
CUST12277,170763.98,32963.979999999996,5
CUST10807,170745.86,42245.86,5
CUST11210,170727.39,36727.39,4
CUST13150,170719.7,32219.7,6
CUST10076,170709.46,43909.46,4
CUST10127,170547.4,48647.4,4
CUST10545,170507.63,37307.63,5
CUST11306,170456.93,42356.93,9
CUST11178,169764.66,36964.66,3
CUST13088,169694.56,55694.56,2
CUST12097,169521.44,43121.439999999995,4
CUST10991,169359.51,41459.51,3
CUST12534,169279.86000000002,30179.86,4
CUST11958,169093.27,36393.27,6
CUST13124,169088.44,46488.44,6
CUST11237,168379.04,41779.04,3
CUST10659,168370.72,42570.72,3
CUST10616,168241.13999999998,44241.14,4
CUST11684,168147.6,31747.600000000002,2
CUST11581,167976.08,36076.08,4
CUST12108,167830.56,28630.56,4
CUST11271,167695.54,36695.54,3
CUST12263,167671.91999999998,37271.92,6
CUST11532,167424.81999999998,31324.82,7
CUST12304,167264.21,38264.21,5
CUST11484,167242.8,34142.8,5
CUST13003,167189.44,45989.44,8
CUST12322,167170.12,40370.12,7
CUST10795,167120.18,55020.18,6
CUST12100,166953.58,43953.58,5
CUST12562,166722.57,43622.57,3
CUST10109,166668.16,29668.159999999996,2
CUST10628,166648.71000000002,34348.71,4
CUST12316,166640.77,26540.77,4
CUST10012,166634.5,30134.5,2
CUST10448,166583.96,43783.96000000001,4
CUST12784,166454.5,36154.5,3
CUST10767,166252.47,47852.47,7
CUST12937,166212.35,44812.35,6
CUST10812,166188.0,37888.0,5
CUST11831,165549.36,34649.36,4
CUST12123,165181.72,48581.72,3
CUST10698,165140.0,44240.0,7
CUST12173,165064.11000000002,42164.11,5
CUST11039,164992.8,23992.8,1
CUST11615,164909.18,42909.18,5
CUST12815,164898.02,35498.02,6
CUST11538,164734.08000000002,29734.08,2
CUST10978,164560.26,48160.26,6
CUST12503,164350.1,41650.1,5
CUST11359,164198.91,36998.91,5
CUST12087,164082.49,41482.49,6
CUST11095,163908.91999999998,36008.92,3
CUST10515,163870.35,40070.35,8
CUST11599,163779.06,40079.06,6
CUST10476,163598.16,34798.16,4
CUST10239,163568.72,35068.72,2
CUST10401,163519.0,39219.0,6
CUST11478,163368.77000000002,45368.770000000004,5
CUST12672,163329.86,34429.86,5
CUST12714,163327.19,27027.19,5
CUST10390,163286.47999999998,43786.479999999996,4
CUST10549,163009.21,53009.21,4
CUST10089,162565.34,33165.34,6
CUST11764,162353.18,44653.18,6
CUST10281,162328.6,40828.6,5
CUST10018,162301.72,32801.72,4
CUST10643,162078.0,40778.0,4
CUST13095,161986.28,30286.28,6
CUST10294,161964.82,33064.82,5
CUST11186,161930.5,36630.5,4
CUST10253,161901.58,38701.58,4
CUST12885,161864.5,28264.5,3
CUST11620,161441.54,35941.54,3
CUST11427,161257.69999999998,40457.7,6
CUST11806,161165.76,31465.760000000002,4
CUST12968,161142.4,28642.4,2
CUST10605,161140.79,33740.79,6
CUST11896,161019.29,46619.29,7
CUST10172,160990.82,43790.82,6
CUST12026,160903.65,31703.649999999998,4
CUST13078,160643.08,33843.08,4
CUST11513,160353.24,35253.24,4
CUST10705,160180.45,29880.45,4
CUST10484,160010.5,32210.5,3
CUST10936,159859.88999999998,42859.89,5
CUST10634,159793.98,31793.98,3
CUST11910,159529.86,39529.86,5
CUST10587,159476.22,42476.22,6
CUST11687,159351.62,47751.619999999995,6
CUST11419,159019.84,36619.84,3
CUST11654,158673.04,28473.04,6
CUST12020,158659.48,33259.479999999996,4
CUST10859,158184.34,28484.34,5
CUST10343,158014.69,34314.69,6
CUST10736,157954.44,36954.44,4
CUST10814,157812.48,49812.48,1
CUST11790,157789.58000000002,41989.58,4
CUST13090,157607.42,34507.42,6
CUST10431,157431.1,26131.1,3
CUST13136,157242.28,41142.28,5
CUST13023,157185.49,40385.49,5
CUST11881,157113.72,35713.72,3
CUST12927,157074.0,32874.0,2
CUST10175,156994.5,43994.5,8
CUST11670,156959.74,34459.740000000005,3
CUST11651,156677.99,36677.99,7
CUST10607,156606.6,25606.6,6
CUST10732,156447.7,46547.7,6
CUST11795,156431.01,37931.01,8
CUST11893,156222.74,36122.74,5
CUST11157,156110.51,40010.51,6
CUST10465,156089.09,38589.09,5
CUST10706,156020.73,37420.729999999996,5
CUST12237,155825.46,23625.46,4
CUST10864,155807.94,45207.94,4
CUST11027,155501.2,42001.2,5
CUST11043,155500.76,25300.760000000002,3
CUST10518,155390.99,36690.99,5
CUST10013,155368.91999999998,47568.92,3
CUST11597,155256.24,31456.239999999998,5
CUST12357,155149.19,42949.19,7
CUST12165,155062.1,34362.1,5
CUST11137,154997.19,27997.19,4
CUST10228,154982.19,34182.19,4
CUST11977,154964.74,32964.740000000005,3
CUST12530,154895.16,43395.16,4
CUST11493,154881.1,38781.1,2
CUST12021,154822.36,25522.36,5
CUST13097,154666.52,30666.52,7
CUST11640,154605.39,27905.39,4
CUST10151,154529.28,26529.28,2
CUST11185,154524.89,40024.89,5
CUST11172,154457.6,32957.6,3
CUST10950,154227.99000000002,41427.99,5
CUST10999,154092.4,37292.4,3
CUST10330,154059.16,44159.16,3
CUST12432,153893.16,31893.16,5
CUST11658,153760.14,35360.14,5
CUST11740,153665.66,44165.66,5
CUST11825,153620.02000000002,26120.02,4
CUST11111,153470.0,35970.0,2
CUST10059,153415.21,39115.21,4
CUST11756,153383.02,39483.020000000004,4
CUST10198,153380.19,26780.19,3
CUST11451,153367.0,34967.0,2
CUST11236,153127.96,36827.96000000001,4
CUST10142,152505.96,37305.96,4
CUST11813,152464.18000000002,44264.18,4
CUST11177,152306.9,28906.9,3
CUST12408,152285.26,23385.260000000002,4
CUST11226,151947.21,32547.210000000003,6
CUST11560,151746.32,33446.32,3
CUST12816,151532.81,37232.81,6
CUST10178,151378.32,33678.32,6
CUST10770,151308.08,30908.08,3
CUST10068,151170.5,34170.5,6
CUST12756,151139.8,40339.8,7
CUST12462,151134.73,27634.73,4
CUST13145,151038.64,33138.64,3
CUST10195,150899.34999999998,36999.35,5
CUST11345,150862.63999999998,40462.64,5
CUST11939,150792.0,38292.0,2
CUST10610,150743.38,31543.38,6
CUST10582,150662.16,34462.16,4
CUST12444,150637.38,45437.38,7
CUST11647,150535.9,29535.9,3
CUST11450,150505.76,31105.760000000002,4
CUST10596,150472.71,22672.71,4
CUST12005,150390.71,29590.71,4
CUST11878,150262.56,35062.56,3
CUST11729,150167.96,40967.96,6
CUST11456,150047.53,37047.53,5
CUST10551,149936.53,36036.53,4
CUST10543,149665.6,33465.6,2
CUST12360,149663.12,41263.119999999995,3
CUST11204,149617.04,34317.04,4
CUST11565,149497.67,49697.67,3
CUST12381,149464.05000000002,35164.05,6
CUST12151,149265.16,24365.16,5
CUST12505,149158.41,39558.41,5
CUST11810,149113.66,36213.66,4
CUST11785,149074.62,28674.62,3
CUST10957,148987.44,45487.44,6
CUST11913,148518.88,27718.88,6
CUST11117,148495.26,44795.26,7
CUST11008,148491.59,32991.590000000004,4
CUST11457,148398.43,44598.43,3
CUST11585,148201.88,40501.880000000005,5
CUST11399,148028.52,36728.520000000004,4
CUST10218,148023.36,44223.36,3
CUST11099,147878.9,34078.9,4
CUST10402,147842.41,37542.41,4
CUST10813,147807.31,43507.31,6
CUST10149,147722.6,32522.6,2
CUST10947,147699.49,34799.49,6
CUST11270,147487.76,42887.76,4
CUST12723,147380.03999999998,32880.04,4
CUST11150,147120.38999999998,36020.39,6
CUST12525,146873.07,32173.07,6
CUST10456,146684.24,37684.24,4
CUST13075,146534.99,40434.99,5
CUST11313,146519.64,32719.64,4
CUST11554,146438.4,45438.4,7
CUST10604,146226.22,32626.219999999998,4
CUST11829,146181.74000000002,33181.74,4
CUST11943,146172.1,27672.1,2
CUST12338,146149.59,39449.59,4
CUST12134,146110.65,28510.65,4
CUST10410,146032.24,32032.24,4
CUST13155,146006.94999999998,26506.95,4
CUST12633,145944.22999999998,37644.229999999996,3
CUST13039,145595.2,34195.2,5
CUST10304,145353.6,33353.6,1
CUST10926,145273.64,29173.64,3
CUST10367,145211.56,35811.56,4
CUST10029,145053.66,37553.66,4
CUST10726,144927.1,27927.100000000002,3
CUST10054,144916.13,46816.13,2
CUST12571,144898.56,28998.559999999998,4
CUST12882,144724.31,34724.31,5
CUST11469,144681.22,34381.22,6
CUST11057,144358.98,28758.98,5
CUST10158,144282.4,28682.4,2
CUST10548,144211.26,38811.26,4
CUST11233,144020.98,33020.979999999996,6
CUST10884,143874.19,21574.190000000002,3
CUST11059,143852.33000000002,22852.33,4
CUST12366,143827.23,36727.229999999996,4
CUST11774,143735.82,24935.82,4
CUST10786,143377.43,36077.43,5
CUST10995,143360.92,27760.92,5
CUST12652,143333.7,34133.7,3
CUST12537,143307.36000000002,36807.36,5
CUST12472,143250.52,25650.52,3
CUST13153,143006.91999999998,37606.92,6
CUST12307,142960.84,32060.84,4
CUST12719,142713.56,29213.559999999998,5
CUST10403,142565.34,34565.340000000004,6
CUST12416,142465.08000000002,25165.08,3
CUST11358,142155.47,23855.47,5
CUST12439,142144.93,30144.93,5
CUST12321,142089.84,32789.84,4
CUST12825,142078.25,24178.25,3
CUST12394,142043.81,27443.809999999998,4
CUST13122,141874.62,40474.62,8
CUST11378,141705.34,27805.34,6
CUST11218,141522.0,24522.0,2
CUST12782,141333.37,37133.369999999995,5
CUST12186,141326.3,36926.3,3
CUST10439,141120.0,29120.0,1
CUST12998,141097.88,36497.88,4
CUST12029,140904.0,32904.0,1
CUST12568,140778.66,26278.660000000003,5
CUST11396,140766.91999999998,38866.92,5
CUST12331,140632.81999999998,32432.820000000003,5
CUST13123,140308.6,30408.600000000002,5
CUST10094,140192.06,25492.06,2
CUST11488,140128.93,40128.93,4
CUST10793,140085.41999999998,32985.42,3
CUST10664,139896.96,28096.96,3
CUST11886,139709.78,15909.78,4
CUST11307,139677.44,23377.44,2
CUST11459,139643.53000000003,38143.53,4
CUST12484,139549.48,32849.48,5
CUST12315,139293.29,35093.29,6
CUST12007,139265.38,36065.380000000005,6
CUST10344,139200.74,31200.739999999998,4
CUST11141,139004.01,31304.01,5
CUST10761,138963.36000000002,23263.36,5
CUST12888,138826.04,42326.04,4
CUST12987,138498.13999999998,28898.14,6
CUST12261,137924.42,42424.420000000006,2
CUST10155,137820.32,40620.32,5
CUST12770,137674.55,35774.55,4
CUST12605,137657.90999999997,27757.91,3
CUST11769,137657.2,26857.2,2
CUST10004,137462.91999999998,33662.92,3
CUST11232,137225.31,41125.31,3
CUST11291,137192.25,35792.25,3
CUST11575,137069.37,30869.370000000003,5
CUST10728,137067.92,38567.92,3
CUST12607,136692.72,35392.72,7
CUST12880,136454.4,24454.4,1
CUST11648,136407.04,35807.04,4
CUST10025,136050.28,38650.28,4
CUST11778,135970.69,24570.69,3
CUST12804,135965.67,31465.67,5
CUST10560,135913.73,22013.73,4
CUST10811,135482.56,31282.56,4
CUST11900,135380.73,44680.73,2
CUST10495,135207.21,29807.21,5
CUST11001,135121.17,44421.17,2
CUST12779,135113.48,31313.48,6
CUST11018,135070.48,26370.48,3
CUST11430,134747.39,27247.39,5
CUST11956,134590.62,27390.620000000003,4
CUST10677,134560.55,31660.55,3
CUST12764,134524.01,21624.010000000002,3
CUST10513,134464.22999999998,31664.23,5
CUST10119,134446.31,25546.31,3
CUST13119,134386.07,33386.07,3
CUST10481,134383.09,34283.090000000004,3
CUST13106,134272.27000000002,30172.270000000004,5
CUST12690,134092.61000000002,35892.61,4
CUST11395,133907.2,39907.2,1
CUST10635,133794.04,39794.04,4
CUST11644,133758.53,21158.53,4
CUST11029,133726.54,30926.54,4
CUST11671,133677.57,28477.57,5
CUST12436,133623.73,37723.729999999996,3
CUST10034,133538.5,37538.5,2
CUST11564,133238.8,15938.8,4
CUST12936,133235.9,30435.9,3
CUST11711,133183.12,32483.120000000003,2
CUST10554,132974.69,38374.69,8
CUST13086,132894.72,34894.72,1
CUST11020,132732.77,30732.769999999997,3
CUST11664,132504.08000000002,37604.08,5
CUST11163,132253.97,38153.97,3
CUST12683,132127.6,29127.6,2
CUST11775,132118.0,24618.0,3
CUST10924,132050.62,36450.619999999995,5
CUST12247,131986.48,36586.479999999996,6
CUST12775,131962.5,26062.5,3
CUST12011,131931.8,35531.8,3
CUST12197,131890.41999999998,33290.42,3
CUST12841,131708.59,36908.59,5
CUST11414,131640.65,28140.65,6
CUST11289,131594.71,24094.71,5
CUST12844,131547.94,35647.94,4
CUST11466,131520.65,33620.65,5
CUST11966,131462.3,19862.3,4
CUST11005,131455.8,32255.8,5
CUST12662,131426.0,24126.0,3
CUST12913,131414.08000000002,23014.079999999998,3
CUST11034,131412.4,25512.4,3
CUST10692,131143.99,30343.989999999998,4
CUST12744,131141.25,43141.25,1
CUST10735,131117.73,33317.729999999996,4
CUST11356,131087.65,31887.649999999998,4
CUST10276,131049.52,36649.52,3
CUST12515,130991.29000000001,34091.29,5
CUST12049,130980.24,22380.24,3
CUST13168,130962.25,31662.25,6
CUST11264,130945.89,36345.89,6
CUST10443,130929.76000000001,30929.76,2
CUST10382,130851.2,32351.2,3
CUST12282,130831.88,22831.879999999997,3
CUST10982,130815.85,26915.85,4
CUST10680,130799.78,35199.78,6
CUST12105,130561.15,35461.15,2
CUST10199,130529.91,33329.91,5
CUST10932,130380.25,25880.25,6
CUST12644,130337.34,31537.34,6
CUST10945,130168.87,35268.87,3
CUST10214,130165.45999999999,27565.46,3
CUST12557,130149.0,27849.0,5
CUST11814,130076.28,33176.28,4
CUST11609,130036.0,25036.0,2
CUST10939,129925.66,18325.66,3
CUST10556,129700.5,25300.5,2
CUST11544,129593.69,29293.690000000002,5
CUST11386,129410.85,25010.85,3
CUST10379,129193.31,35593.31,3
CUST12079,129190.5,29790.5,3
CUST10430,128990.22,39190.22,4
CUST10910,128968.2,28768.2,5
CUST11580,128950.02,25950.019999999997,3
CUST11619,128818.82,26118.82,6
