order_id,order_date,customer_id,state,city,region,channel,category,product,quantity,unit_price,discount_pct,unit_cost,sales_amount,cost_amount,profit,payment_mode
ORD105249,2025-02-21,CUST10858,Karnataka ,Bengaluru,South,Store,Laptops,Ultrabook 14,1,72000.0,0.05,56000.0,64350.72,56000.0,8350.72,Credit Card
ORD105250,2024-04-19,CUST13065,West Bengal,Durgapur,East,Online,Mobiles,5G Smartphone,2,32000.0,0.02,24500.0,64601.6,49000.0,15601.6,Debit Card
ORD105251,2024-11-04,CUST12947,Maharashtra,Pune,West,Store,Accessories,Bluetooth Speaker,1,6500.0,0.0,4100.0,7134.4,4100.0,3034.4,UPI
ORD105252,2025-06-06,CUST10558,Telangana,Hyderabad,South,Store,Accessories,Bluetooth Speaker,2,6500.0,0.08,4100.0,11720.8,8200.0,3520.8,Credit Card
ORD105253,2025-02-13,CUST11924,Maharashtra,Mumbai,West,Store,Tablets,Android Tablet,2,22000.0,0.05,16500.0,39325.44,33000.0,6325.44,Debit Card
ORD105254,2024-09-09,CUST11053,West Bengal,Durgapur,East,Online,Mobiles,5G Smartphone,3,32000.0,0.05,24500.0,93936.0,73500.0,20436.0,Debit Card
ORD105255,2024-09-07,CUST11882,Uttar Pradesh,Noida,North,Store,Accessories,Wireless Earbuds,2,4200.0,0.02,2700.0,8067.36,5400.0,2667.36,Net Banking
ORD105256,2024-02-13,CUST12274,Gujarat,Ahmedabad,West,Online,Printers,Laser Printer,5,28000.0,0.08,21400.0,127357.44,107000.0,20357.44,Debit Card
ORD105257,2024-07-29,CUST10303,Karnataka ,Mangaluru,South,Online,Accessories,Bluetooth Speaker,2,6500.0,0.08,4100.0,12318.8,8200.0,4118.8,UPI
ORD105258,2025-05-04,CUST12222,Karnataka ,Mangaluru,South,Online,Mobiles,5G Smartphone,1,32000.0,0.08,24500.0,30323.2,24500.0,5823.2,Net Banking
ORD105259,2024-06-25,CUST11786,Tamil Nadu,Coimbatore,South,Online,Monitors,27-inch Monitor,1,22500.0,0.0,16800.0,23175.0,16800.0,6375.0,Net Banking
ORD105260,2025-12-27,CUST12849,Rajasthan,Jaipur,North,Store,Accessories,Bluetooth Speaker,1,6500.0,0.02,4100.0,6991.71,4100.0,2891.71,Cash
ORD105261,2024-03-01,CUST10314,Telangana,Hyderabad,South,Store,Accessories,Wireless Earbuds,1,4200.0,0.0,2700.0,4116.0,2700.0,1416.0,Net Banking
ORD105262,2025-03-06,CUST12824,Tamil Nadu,Chennai,South,Store,Mobiles,5G Smartphone,2,32000.0,0.02,24500.0,61465.6,49000.0,12465.6,Debit Card
ORD105263,2024-12-28,CUST10594,Uttar Pradesh,Lucknow,North,Store,Mobiles,Premium Smartphone,1,58000.0,0.0,44000.0,63660.8,44000.0,19660.8,Debit Card
ORD105264,2025-09-01,CUST13162,Tamil Nadu,Chennai,South,Store,Tablets,Android Tablet,1,22000.0,0.0,16500.0,21560.0,16500.0,5060.0,Debit Card
ORD105265,2025-10-10,CUST11174,Maharashtra,Pune,West,Store,Accessories,Wireless Earbuds,5,4200.0,0.08,2700.0,21205.63,13500.0,7705.63,UPI
ORD105266,2025-02-01,CUST11198,Maharashtra,Mumbai,West,Online,Mobiles,Budget Smartphone,1,14500.0,0.05,10800.0,13620.72,10800.0,2820.72,Debit Card
ORD105267,2025-04-05,CUST13057,Karnataka ,Bengaluru,South,Online,Accessories,Bluetooth Speaker,3,6500.0,0.02,4100.0,19683.3,12300.0,7383.3,UPI
ORD105268,2025-05-25,CUST13045, delhi,New Delhi,North,Store,Laptops,Gaming Laptop,3,98000.0,0.08,79000.0,265070.4,237000.0,28070.4,Credit Card
ORD105269,2025-01-15,CUST12981,Maharashtra,Nagpur,West,Store,Monitors,24-inch Monitor,1,14500.0,0.05,10800.0,12959.52,10800.0,2159.52,UPI
ORD105270,2024-05-15,CUST10147,Telangana,Warangal,South,Store,Laptops,Gaming Laptop,1,98000.0,0.05,79000.0,91238.0,79000.0,12238.0,UPI
ORD105271,2024-11-09,CUST10808,Gujarat,Ahmedabad,West,Store,Printers,Ink Tank Printer,2,16500.0,0.0,12200.0,36220.8,24400.0,11820.8,Debit Card
ORD105272,2024-06-25,CUST11430,Uttar Pradesh,Noida,North,Store,Accessories,Smart Watch,1,7800.0,0.05,5000.0,7261.8,5000.0,2261.8,Credit Card
ORD105273,2024-12-05,CUST11226,Maharashtra,Mumbai,West,Online,Accessories,Smart Watch,1,7800.0,0.08,5000.0,8278.23,5000.0,3278.23,Credit Card
ORD105274,2025-03-25,CUST11003,Tamil Nadu,Madurai,South,Online,Mobiles,Budget Smartphone,1,14500.0,0.02,10800.0,14636.3,10800.0,3836.3,Credit Card
ORD105275,2024-06-01,CUST13085,Maharashtra,Nagpur,West,Online,Mobiles,Premium Smartphone,2,58000.0,0.0,44000.0,119480.0,88000.0,31480.0,Debit Card
ORD105276,2024-07-01,CUST10143,Karnataka ,Bengaluru,South,Store,Monitors,24-inch Monitor,1,14500.0,0.02,10800.0,13925.8,10800.0,3125.8,UPI
ORD105277,2025-08-24,CUST11968,Maharashtra,Mumbai,West,Online,Monitors,24-inch Monitor,1,14500.0,0.08,10800.0,13740.2,10800.0,2940.2,Credit Card
ORD105278,2024-10-03,CUST12646,Tamil Nadu,Chennai,South,Online,Accessories,Wireless Earbuds,1,4200.0,0.15,2700.0,4118.35,2700.0,1418.35,UPI
ORD105279,2024-05-25,CUST10496,Uttar Pradesh,Lucknow,North,Online,Mobiles,Budget Smartphone,4,14500.0,0.02,10800.0,58545.2,43200.0,15345.2,Cash
ORD105280,2025-06-05,CUST10813,Maharashtra,Pune,West,Store,Accessories,Wireless Earbuds,4,4200.0,0.08,2700.0,15146.88,10800.0,4346.88,UPI
ORD105281,2025-06-07,CUST12978,Uttar Pradesh,Kanpur,North,Online,Accessories,Bluetooth Speaker,3,6500.0,0.08,4100.0,18478.2,12300.0,6178.2,Net Banking
ORD105282,2025-08-26,CUST12329, delhi,New Delhi,North,Store,Accessories,Smart Watch,1,7800.0,0.1,5000.0,6879.6,5000.0,1879.6,UPI
ORD105283,2025-07-09,CUST12786,Telangana,Warangal,South,Online,Tablets,Android Tablet,1,22000.0,0.05,16500.0,21527.0,16500.0,5027.0,UPI
ORD105284,2025-12-26,CUST10348, delhi,New Delhi,North,Online,Accessories,Smart Watch,4,7800.0,0.1,5000.0,32393.09,20000.0,12393.09,Net Banking
ORD105285,2025-02-24,CUST10769,Karnataka ,Bengaluru,South,Store,Accessories,Bluetooth Speaker,3,6500.0,0.1,4100.0,16511.04,12300.0,4211.04,Debit Card
ORD105286,2024-07-28,CUST13001,Uttar Pradesh,Noida,North,Online,Monitors,24-inch Monitor,1,14500.0,0.0,10800.0,14935.0,10800.0,4135.0,UPI
ORD105287,2025-09-22,CUST10293,Uttar Pradesh,Kanpur,North,Store,Accessories,Smart Watch,1,7800.0,0.05,5000.0,7261.8,5000.0,2261.8,Credit Card
ORD105288,2024-07-12,CUST12735,Uttar Pradesh,Kanpur,North,Store,Mobiles,Budget Smartphone,2,14500.0,0.02,10800.0,27851.6,21600.0,6251.6,UPI
ORD105289,2024-07-31,CUST12395,Gujarat,Surat,West,Online,Accessories,Smart Watch,2,7800.0,0.08,5000.0,14782.56,10000.0,4782.56,UPI
ORD105290,2025-08-28,CUST12902, delhi,New Delhi,North,Store,Accessories,Wireless Earbuds,2,4200.0,0.05,2700.0,7820.4,5400.0,2420.4,UPI
ORD105291,2025-10-06,CUST10633,Maharashtra,Nagpur,West,Store,Accessories,Bluetooth Speaker,4,6500.0,0.1,4100.0,25683.84,16400.0,9283.84,UPI
ORD105292,2024-09-05,CUST12244,Tamil Nadu,Chennai,South,Online,Mobiles,5G Smartphone,1,32000.0,0.1,24500.0,29664.0,24500.0,5164.0,UPI
ORD105293,2025-06-17,CUST12955,Maharashtra,Nagpur,West,Online,Accessories,Smart Watch,3,7800.0,0.02,5000.0,23619.96,15000.0,8619.96,Credit Card
ORD105294,2025-11-05,CUST10616,Gujarat,Surat,West,Online,Laptops,Business Laptop 15,1,61000.0,0.05,47000.0,66851.12,47000.0,19851.12,Net Banking
ORD105295,2025-08-06,CUST12929, delhi,New Delhi,North,Online,Mobiles,5G Smartphone,2,32000.0,0.0,24500.0,65920.0,49000.0,16920.0,Credit Card
ORD105296,2024-01-04,CUST11576,West Bengal,Durgapur,East,Online,Mobiles,Budget Smartphone,2,14500.0,0.02,10800.0,28101.7,21600.0,6501.7,Credit Card
ORD105297,2025-04-30,CUST10311,Maharashtra,Mumbai,West,Store,Accessories,Smart Watch,2,7800.0,0.05,5000.0,14523.6,10000.0,4523.6,UPI
ORD105298,2024-05-04,CUST11138,Telangana,Hyderabad,South,Store,Mobiles,Budget Smartphone,1,14500.0,0.02,10800.0,13925.8,10800.0,3125.8,Cash
ORD105299,2025-09-10,CUST11992, delhi,New Delhi,North,Online,Accessories,Wireless Earbuds,1,4200.0,0.0,2700.0,4326.0,2700.0,1626.0,UPI
ORD105300,2024-02-19,CUST10496,West Bengal,Durgapur,East,Store,Monitors,27-inch Monitor,3,22500.0,0.1,16800.0,57153.6,50400.0,6753.6,UPI
ORD105301,2025-12-26,CUST10125, delhi,New Delhi,North,Store,Accessories,Bluetooth Speaker,1,6500.0,0.05,4100.0,6777.68,4100.0,2677.68,Cash
ORD105302,2024-05-09,CUST11087,Maharashtra,Pune,West,Store,Monitors,24-inch Monitor,1,14500.0,0.05,10800.0,13499.5,10800.0,2699.5,Credit Card
ORD105303,2024-11-03,CUST12358,Maharashtra,Pune,West,Store,Laptops,Business Laptop 15,1,61000.0,0.08,47000.0,61597.31,47000.0,14597.31,UPI
ORD105304,2024-06-20,CUST12938, delhi,New Delhi,North,Online,Laptops,Ultrabook 14,1,72000.0,0.05,56000.0,70452.0,56000.0,14452.0,Debit Card
ORD105305,2025-08-17,CUST13052,Gujarat,Vadodara,West,Online,Mobiles,5G Smartphone,2,32000.0,0.05,24500.0,62624.0,49000.0,13624.0,UPI
ORD105306,2024-10-14,CUST12441,West Bengal,Durgapur,East,Online,Monitors,27-inch Monitor,2,22500.0,0.02,16800.0,50873.76,33600.0,17273.76,UPI
ORD105307,2025-06-28,CUST10728,West Bengal,Kolkata,East,Online,Accessories,Smart Watch,1,7800.0,0.02,5000.0,7873.32,5000.0,2873.32,Credit Card
ORD105308,2024-02-19,CUST11700,West Bengal,Kolkata,East,Online,Mobiles,Budget Smartphone,3,14500.0,0.02,10800.0,42152.54,32400.0,9752.54,Cash
ORD105309,2024-11-27,CUST12840,Karnataka ,Bengaluru,South,Online,Monitors,27-inch Monitor,1,22500.0,0.05,16800.0,24658.2,16800.0,7858.2,Cash
ORD105310,2025-10-27,CUST11067,Uttar Pradesh,Kanpur,North,Online,Accessories,Bluetooth Speaker,5,6500.0,0.05,4100.0,35617.4,20500.0,15117.4,Credit Card
ORD105311,2025-11-08,CUST10749, delhi,New Delhi,North,Online,Accessories,Smart Watch,1,7800.0,0.0,5000.0,8998.08,5000.0,3998.08,UPI
ORD105312,2024-06-01,CUST11689,Maharashtra,Mumbai,West,Online,Laptops,Business Laptop 15,2,61000.0,0.08,47000.0,115607.2,94000.0,21607.2,Credit Card
ORD105313,2024-10-15,CUST12532,Gujarat,Ahmedabad,West,Online,Monitors,24-inch Monitor,2,14500.0,0.02,10800.0,32785.31,21600.0,11185.31,Net Banking
ORD105314,2024-10-26,CUST13174,Gujarat,Surat,West,Online,Tablets,Pro Tablet,2,48000.0,0.08,36000.0,101885.95,72000.0,29885.95,Debit Card
ORD105315,2025-02-17,CUST11591,Karnataka ,Mangaluru,South,Online,Laptops,Business Laptop 15,3,61000.0,0.0,47000.0,180950.4,141000.0,39950.4,UPI
ORD105316,2025-01-27,CUST10623,West Bengal,Kolkata,East,Store,Laptops,Ultrabook 14,2,72000.0,0.1,56000.0,121927.68,112000.0,9927.68,Cash
ORD105317,2024-03-18,CUST12620,Rajasthan,Jaipur,North,Store,Accessories,Wireless Earbuds,2,4200.0,0.0,2700.0,8232.0,5400.0,2832.0,Net Banking
ORD105318,2025-07-11,CUST10710,Karnataka ,Bengaluru,South,Store,Accessories,Wireless Earbuds,1,4200.0,0.0,2700.0,4116.0,2700.0,1416.0,UPI
ORD105319,2024-06-14,CUST12650,Telangana,Warangal,South,Store,Mobiles,5G Smartphone,2,32000.0,0.0,24500.0,62720.0,49000.0,13720.0,Debit Card
ORD105320,2024-08-18,CUST12616,Gujarat,Surat,West,Store,Mobiles,Premium Smartphone,2,58000.0,0.05,44000.0,107996.0,88000.0,19996.0,Net Banking
ORD105321,2025-09-06,CUST12307,Gujarat,Surat,West,Store,Mobiles,Budget Smartphone,3,14500.0,0.05,10800.0,40498.5,32400.0,8098.5,UPI
ORD105322,2025-05-19,CUST11662,Maharashtra,Nagpur,West,Online,Laptops,Ultrabook 14,2,72000.0,0.0,56000.0,148320.0,112000.0,36320.0,Net Banking
ORD105323,2024-10-16,CUST11377, delhi,New Delhi,North,Online,Printers,Ink Tank Printer,1,16500.0,0.08,12200.0,17511.65,12200.0,5311.65,UPI
ORD105324,2025-10-29,CUST12003, delhi,New Delhi,North,Store,Monitors,24-inch Monitor,1,14500.0,0.0,10800.0,15915.2,10800.0,5115.2,UPI
ORD105325,2024-10-15,CUST12371,Rajasthan,Jaipur,North,Store,Mobiles,5G Smartphone,1,32000.0,0.1,24500.0,31610.88,24500.0,7110.88,Cash
ORD105326,2025-02-17,CUST11417,West Bengal,Durgapur,East,Online,Monitors,24-inch Monitor,2,14500.0,0.05,10800.0,27241.44,21600.0,5641.44,Cash
ORD105327,2024-06-28,CUST11108,Maharashtra,Pune,West,Online,Accessories,Wireless Earbuds,2,4200.0,0.05,2700.0,8219.4,5400.0,2819.4,UPI
ORD105328,2024-05-13,CUST10091,Uttar Pradesh,Lucknow,North,Online,Mobiles,5G Smartphone,2,32000.0,0.08,24500.0,60646.4,49000.0,11646.4,Net Banking
ORD105329,2024-12-25,CUST11797,Maharashtra,Nagpur,West,Online,Accessories,Smart Watch,2,7800.0,0.08,5000.0,16556.47,10000.0,6556.47,Debit Card
ORD105330,2025-02-15,CUST10531,Karnataka ,Mangaluru,South,Online,Laptops,Business Laptop 15,1,61000.0,0.08,47000.0,55491.46,47000.0,8491.46,Net Banking
ORD105331,2025-08-12,CUST12464,Telangana,Warangal,South,Online,Tablets,Android Tablet,2,22000.0,0.02,16500.0,44413.6,33000.0,11413.6,Credit Card
ORD105332,2024-10-12,CUST12037,Maharashtra,Mumbai,West,Online,Accessories,Smart Watch,3,7800.0,0.08,5000.0,24834.7,15000.0,9834.7,Cash
ORD105333,2025-10-16,CUST10247,Maharashtra,Nagpur,West,Store,Monitors,27-inch Monitor,1,22500.0,0.0,16800.0,24696.0,16800.0,7896.0,Debit Card
ORD105334,2025-03-19,CUST11306,Gujarat,Surat,West,Store,Mobiles,Premium Smartphone,1,58000.0,0.05,44000.0,53998.0,44000.0,9998.0,Debit Card
ORD105335,2024-02-21,CUST11308,Maharashtra,Pune,West,Store,Accessories,Wireless Earbuds,1,4200.0,0.02,2700.0,3872.33,2700.0,1172.33,Credit Card
ORD105336,2025-06-24,CUST10197,West Bengal,Kolkata,East,Online,Monitors,24-inch Monitor,1,14500.0,0.0,10800.0,14935.0,10800.0,4135.0,Credit Card
ORD105337,2025-02-24,CUST12655,Karnataka ,Mysuru,South,Online,Monitors,24-inch Monitor,1,14500.0,0.08,10800.0,13190.59,10800.0,2390.59,UPI
ORD105338,2024-10-11,CUST12851,Telangana,Warangal,South,Store,Laptops,Ultrabook 14,2,72000.0,0.1,56000.0,142248.96,112000.0,30248.96,UPI
ORD105339,2024-12-07,CUST10314,Odisha,Bhubaneswar,East,Store,Laptops,Business Laptop 15,1,61000.0,0.0,47000.0,66953.6,47000.0,19953.6,Net Banking
ORD105340,2024-08-08,CUST12167,Telangana,Warangal,South,Store,Mobiles,5G Smartphone,1,32000.0,0.0,24500.0,31360.0,24500.0,6860.0,Credit Card
ORD105341,2025-03-25,CUST10641,Tamil Nadu,Coimbatore,South,Online,Laptops,Ultrabook 14,2,72000.0,0.0,56000.0,148320.0,112000.0,36320.0,Credit Card
ORD105342,2025-02-18,CUST12815,West Bengal,Durgapur,East,Online,Monitors,27-inch Monitor,1,22500.0,0.15,16800.0,18910.8,16800.0,2110.8,UPI
ORD105343,2024-11-22,CUST11192,Gujarat,Ahmedabad,West,Online,Laptops,Ultrabook 14,5,72000.0,0.0,56000.0,415296.0,280000.0,135296.0,Debit Card
ORD105344,2024-07-27,CUST11880,Gujarat,Ahmedabad,West,Online,Monitors,27-inch Monitor,2,22500.0,0.08,16800.0,42642.0,33600.0,9042.0,Credit Card
ORD105345,2024-10-18,CUST11030,Telangana,Warangal,South,Online,Mobiles,Premium Smartphone,2,58000.0,0.0,44000.0,133817.6,88000.0,45817.6,Debit Card
ORD105346,2024-12-29,CUST12310,Tamil Nadu,Coimbatore,South,Online,Laptops,Business Laptop 15,2,61000.0,0.05,47000.0,133702.24,94000.0,39702.24,UPI
ORD105347,2024-12-10,CUST11254,Uttar Pradesh,Kanpur,North,Online,Mobiles,Budget Smartphone,2,14500.0,0.15,10800.0,28436.24,21600.0,6836.24,UPI
ORD105348,2024-08-14,CUST11996,Maharashtra,Pune,West,Online,Accessories,Smart Watch,2,7800.0,0.0,5000.0,16068.0,10000.0,6068.0,UPI
ORD105349,2025-03-01,CUST11906, delhi,New Delhi,North,Store,Laptops,Gaming Laptop,3,98000.0,0.08,79000.0,265070.4,237000.0,28070.4,UPI
ORD105350,2024-06-14,CUST10328,Uttar Pradesh,Noida,North,Online,Printers,Ink Tank Printer,1,16500.0,0.08,12200.0,15635.4,12200.0,3435.4,Debit Card
ORD105351,2025-01-01,CUST11542,Odisha,Bhubaneswar,East,Store,Mobiles,5G Smartphone,1,32000.0,0.02,24500.0,29503.49,24500.0,5003.49,Debit Card
ORD105352,2024-03-29,CUST10673,Maharashtra,Pune,West,Store,Monitors,27-inch Monitor,2,22500.0,0.1,16800.0,39690.0,33600.0,6090.0,Credit Card
ORD105353,2024-12-11,CUST12218,Gujarat,Vadodara,West,Online,Laptops,Ultrabook 14,1,72000.0,0.08,56000.0,76414.46,56000.0,20414.46,Debit Card
ORD105354,2025-07-27,CUST10209,West Bengal,Kolkata,East,Online,Accessories,Smart Watch,1,7800.0,0.02,5000.0,7873.32,5000.0,2873.32,Cash
ORD105355,2025-08-20,CUST10379, delhi,New Delhi,North,Online,Tablets,Pro Tablet,1,48000.0,0.0,36000.0,49440.0,36000.0,13440.0,Debit Card
ORD105356,2025-05-22,CUST11781,Maharashtra,Mumbai,West,Online,Accessories,Smart Watch,1,7800.0,0.08,5000.0,7391.28,5000.0,2391.28,Debit Card
ORD105357,2025-06-29,CUST10768,Maharashtra,Mumbai,West,Store,Accessories,Bluetooth Speaker,1,6500.0,0.0,4100.0,6370.0,4100.0,2270.0,Credit Card
ORD105358,2024-02-18,CUST11307,Uttar Pradesh,Noida,North,Store,Mobiles,5G Smartphone,3,32000.0,0.1,24500.0,81285.12,73500.0,7785.12,Credit Card
ORD105359,2024-09-06,CUST11493,Telangana,Hyderabad,South,Online,Laptops,Ultrabook 14,2,72000.0,0.0,56000.0,148320.0,112000.0,36320.0,UPI
ORD105360,2025-04-23,CUST10788,Telangana,Warangal,South,Online,Mobiles,Budget Smartphone,1,14500.0,0.1,10800.0,13441.5,10800.0,2641.5,UPI
ORD105361,2025-08-08,CUST13020,West Bengal,Kolkata,East,Store,Accessories,Wireless Earbuds,2,4200.0,0.02,2700.0,8067.36,5400.0,2667.36,UPI
ORD105362,2025-03-02,CUST11526,Gujarat,Surat,West,Online,Monitors,24-inch Monitor,1,14500.0,0.08,10800.0,13740.2,10800.0,2940.2,Credit Card
ORD105363,2025-09-16,CUST11786,Maharashtra,Mumbai,West,Online,Mobiles,5G Smartphone,1,32000.0,0.15,24500.0,28016.0,24500.0,3516.0,UPI
ORD105364,2024-07-18,CUST11111, delhi,New Delhi,North,Online,Mobiles,Premium Smartphone,1,58000.0,0.02,44000.0,58545.2,44000.0,14545.2,Credit Card
ORD105365,2024-04-22,CUST11424,West Bengal,Kolkata,East,Online,Mobiles,Budget Smartphone,1,14500.0,0.08,10800.0,13740.2,10800.0,2940.2,Debit Card
ORD105366,2024-03-04,CUST13169,Gujarat,Vadodara,West,Online,Accessories,Smart Watch,3,7800.0,0.08,5000.0,22173.84,15000.0,7173.84,Credit Card
ORD105367,2025-03-01,CUST10567, delhi,New Delhi,North,Store,Laptops,Business Laptop 15,1,61000.0,0.08,47000.0,54997.6,47000.0,7997.6,UPI
ORD105368,2025-05-01,CUST12578,Maharashtra,Nagpur,West,Store,Accessories,Wireless Earbuds,1,4200.0,0.02,2700.0,4033.68,2700.0,1333.68,Credit Card
ORD105369,2024-07-27,CUST10535,Maharashtra,Nagpur,West,Online,Accessories,Wireless Earbuds,2,4200.0,0.08,2700.0,7959.84,5400.0,2559.84,Credit Card
ORD105370,2025-07-26,CUST13106,West Bengal,Durgapur,East,Store,Accessories,Wireless Earbuds,2,4200.0,0.1,2700.0,7408.8,5400.0,2008.8,UPI
ORD105371,2025-06-24,CUST11430,Maharashtra,Pune,West,Online,Accessories,Wireless Earbuds,3,4200.0,0.0,2700.0,12978.0,8100.0,4878.0,Credit Card
ORD105372,2024-09-20,CUST13005,Maharashtra,Mumbai,West,Online,Tablets,Android Tablet,2,22000.0,0.08,16500.0,41694.4,33000.0,8694.4,UPI
ORD105373,2024-06-23,CUST10497,Uttar Pradesh,Kanpur,North,Store,Printers,Laser Printer,3,28000.0,0.0,21400.0,82320.0,64200.0,18120.0,
ORD105374,2025-06-26,CUST12521,Karnataka ,Mangaluru,South,Store,Tablets,Android Tablet,2,22000.0,0.02,16500.0,42257.6,33000.0,9257.6,Debit Card
ORD105375,2025-05-05,CUST10509,Karnataka ,Mangaluru,South,Store,Monitors,24-inch Monitor,2,14500.0,0.02,10800.0,27851.6,21600.0,6251.6,Credit Card
ORD105376,2024-05-04,CUST10865,Uttar Pradesh,Kanpur,North,Online,Accessories,Wireless Earbuds,1,4200.0,0.15,2700.0,3677.1,2700.0,977.1,Cash
ORD105377,2024-07-05,CUST10464,Gujarat,Ahmedabad,West,Online,Accessories,Wireless Earbuds,1,4200.0,0.08,2700.0,3979.92,2700.0,1279.92,UPI
ORD105378,2024-12-21,CUST12694, delhi,New Delhi,North,Store,Monitors,24-inch Monitor,1,14500.0,0.15,10800.0,13527.92,10800.0,2727.92,Credit Card
ORD105379,2025-01-08,CUST11150,Karnataka ,Bengaluru,South,Online,Printers,Laser Printer,2,28000.0,0.02,21400.0,54265.34,42800.0,11465.34,UPI
ORD105380,2024-05-01,CUST12042,Maharashtra,Pune,West,Store,Laptops,Gaming Laptop,1,98000.0,0.08,79000.0,88356.8,79000.0,9356.8,Net Banking
ORD105381,2025-11-24,CUST11472, delhi,New Delhi,North,Store,Accessories,Wireless Earbuds,1,4200.0,0.05,2700.0,4379.42,2700.0,1679.42,UPI
ORD105382,2024-10-11,CUST11687,Karnataka ,Bengaluru,South,Online,Mobiles,5G Smartphone,1,32000.0,0.0,24500.0,36915.2,24500.0,12415.2,Credit Card
ORD105383,2024-10-05,CUST11679,Rajasthan,Udaipur,North,Store,Laptops,Ultrabook 14,1,72000.0,0.0,56000.0,79027.2,56000.0,23027.2,Credit Card
ORD105384,2024-02-14,CUST12388,West Bengal,Kolkata,East,Store,Monitors,27-inch Monitor,2,22500.0,0.0,16800.0,42336.0,33600.0,8736.0,Net Banking
ORD105385,2025-10-02,CUST12041,Rajasthan,Jaipur,North,Store,Printers,Laser Printer,1,28000.0,0.05,21400.0,29196.16,21400.0,7796.16,Credit Card
ORD105386,2024-06-20,CUST11981,Karnataka ,Mysuru,South,Online,Accessories,Bluetooth Speaker,1,6500.0,0.05,4100.0,6360.25,4100.0,2260.25,Credit Card
ORD105387,2025-12-22,CUST11393,Gujarat,Surat,West,Store,Mobiles,Budget Smartphone,1,14500.0,0.0,10800.0,15915.2,10800.0,5115.2,Credit Card
ORD105388,2024-12-28,CUST11877,West Bengal,Kolkata,East,Online,Accessories,Smart Watch,1,7800.0,0.02,5000.0,8818.12,5000.0,3818.12,Debit Card
ORD105389,2025-10-01,CUST11169,Tamil Nadu,Madurai,South,Online,Printers,Laser Printer,2,28000.0,0.08,21400.0,59433.47,42800.0,16633.47,UPI
ORD105390,2024-05-10,CUST11937,Uttar Pradesh,Kanpur,North,Store,Monitors,27-inch Monitor,1,22500.0,0.0,16800.0,22050.0,16800.0,5250.0,UPI
ORD105391,2024-05-01,CUST12237,Rajasthan,Udaipur,North,Store,Monitors,24-inch Monitor,2,14500.0,0.08,10800.0,26146.4,21600.0,4546.4,UPI
ORD105392,2025-08-08,CUST12458,Gujarat,Ahmedabad,West,Online,Accessories,Wireless Earbuds,1,4200.0,0.05,2700.0,4109.7,2700.0,1409.7,Credit Card
ORD105393,2025-08-22,CUST11363,Maharashtra,Nagpur,West,Store,Mobiles,5G Smartphone,2,32000.0,0.0,24500.0,62720.0,49000.0,13720.0,Credit Card
ORD105394,2025-02-01,CUST12044, delhi,New Delhi,North,Store,Laptops,Business Laptop 15,1,61000.0,0.08,47000.0,52797.7,47000.0,5797.7,Net Banking
ORD105395,2024-01-24,CUST12451, delhi,New Delhi,North,Store,Laptops,Ultrabook 14,2,72000.0,0.08,56000.0,124637.18,112000.0,12637.18,Credit Card
ORD105396,2025-11-20,CUST12357,Gujarat,Ahmedabad,West,Online,Mobiles,Budget Smartphone,1,14500.0,0.05,10800.0,15890.84,10800.0,5090.84,UPI
ORD105397,2024-10-14,CUST11316, delhi,New Delhi,North,Online,Laptops,Ultrabook 14,2,72000.0,0.05,56000.0,157812.48,112000.0,45812.48,Credit Card
ORD105398,2025-11-15,CUST12128,Uttar Pradesh,Kanpur,North,Online,Accessories,Bluetooth Speaker,3,6500.0,0.0,4100.0,22495.2,12300.0,10195.2,Credit Card
ORD105399,2025-09-28,CUST10943,Karnataka ,Mangaluru,South,Store,Monitors,24-inch Monitor,2,14500.0,0.1,10800.0,25578.0,21600.0,3978.0,Debit Card
ORD105400,2025-09-14,CUST10450,Gujarat,Ahmedabad,West,Online,Accessories,Smart Watch,1,7800.0,0.1,5000.0,7230.6,5000.0,2230.6,Credit Card
ORD105401,2025-05-18,CUST12840,Uttar Pradesh,Lucknow,North,Online,Laptops,Business Laptop 15,1,61000.0,0.15,47000.0,53405.5,47000.0,6405.5,Debit Card
ORD105402,2025-05-07,CUST12147,Uttar Pradesh,Kanpur,North,Store,Mobiles,5G Smartphone,1,32000.0,0.08,24500.0,28851.2,24500.0,4351.2,Cash
ORD105403,2025-01-24,CUST11089,West Bengal,Kolkata,East,Store,Printers,Ink Tank Printer,1,16500.0,0.05,12200.0,14747.04,12200.0,2547.04,UPI
ORD105404,2024-01-19,CUST13200,Maharashtra,Nagpur,West,Store,Printers,Laser Printer,2,28000.0,0.1,21400.0,47416.32,42800.0,4616.32,Debit Card
ORD105405,2024-10-10,CUST10043,West Bengal,Durgapur,East,Store,Printers,Ink Tank Printer,2,16500.0,0.1,12200.0,32598.72,24400.0,8198.72,Net Banking
ORD105406,2025-06-18,CUST10701,Uttar Pradesh,Lucknow,North,Store,Monitors,27-inch Monitor,2,22500.0,0.1,16800.0,39690.0,33600.0,6090.0,UPI
ORD105407,2025-08-16,CUST13172,Uttar Pradesh,Kanpur,North,Store,Laptops,Gaming Laptop,1,98000.0,0.0,79000.0,96040.0,79000.0,17040.0,Debit Card
ORD105408,2025-02-13,CUST11668,Karnataka ,Bengaluru,South,Store,Accessories,Smart Watch,1,7800.0,0.08,5000.0,6751.18,5000.0,1751.18,UPI
